"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","63","aio-libs","aioredis","popravich","2015-05-14 07:55:48","","start issue","WIP on high-level interface"
"issue_closed","63","aio-libs","aioredis","popravich","2015-06-03 07:13:28","","closed issue","WIP on high-level interface"
"pull_request_title","63","aio-libs","aioredis","popravich","2015-05-14 07:55:48","","d2b592218e92bb940af88b35664ee5a9f2d98895","WIP on high-level interface"
"pull_request_merged","63","aio-libs","aioredis","popravich","2015-06-03 07:13:28","WIP on high-level interface","551cd88a63648afc4081c47c1ff95cf642273ac0","Pull request merge from aio-libs/aioredis:pubsub to aio-libs/aioredis:master"
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-14 08:03:54","[![Coverage Status](https://coveralls.io/builds/2561310/badge)](https://coveralls.io/builds/2561310)

Coverage decreased (-0.76%) to 92.79% when pulling **422aeddf6f2cec5064212ce6989fc576bda3da68 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-14 10:48:17","[![Coverage Status](https://coveralls.io/builds/2562080/badge)](https://coveralls.io/builds/2562080)

Coverage decreased (-1.4%) to 92.15% when pulling **6cda3d262eea6e9d064344d16776f7500e9e58a9 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-20 12:35:31","[![Coverage Status](https://coveralls.io/builds/2606776/badge)](https://coveralls.io/builds/2606776)

Coverage decreased (-0.67%) to 92.88% when pulling **e15b1e96eb4937fae46424224c5d93b7f20e1a11 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-22 13:57:39","[![Coverage Status](https://coveralls.io/builds/2627929/badge)](https://coveralls.io/builds/2627929)

Coverage decreased (-0.76%) to 92.79% when pulling **90118c88bb8a8d7e356490339deb988ad2aa6e49 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-22 13:57:40","[![Coverage Status](https://coveralls.io/builds/2627929/badge)](https://coveralls.io/builds/2627929)

Coverage decreased (-0.76%) to 92.79% when pulling **90118c88bb8a8d7e356490339deb988ad2aa6e49 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-25 07:45:40","[![Coverage Status](https://coveralls.io/builds/2641545/badge)](https://coveralls.io/builds/2641545)

Coverage decreased (-0.63%) to 92.92% when pulling **c948f656af5d4771f093ad9c4922606dabd4c0ca on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-05-25 07:49:29","[![Coverage Status](https://coveralls.io/builds/2641570/badge)](https://coveralls.io/builds/2641570)

Coverage decreased (-0.86%) to 92.7% when pulling **c948f656af5d4771f093ad9c4922606dabd4c0ca on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-06-02 08:59:06","[![Coverage Status](https://coveralls.io/builds/2706482/badge)](https://coveralls.io/builds/2706482)

Coverage increased (+0.21%) to 93.77% when pulling **866f38cc7c3c819a4632a7f7d7499c6a80a6905c on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-06-02 09:02:34","[![Coverage Status](https://coveralls.io/builds/2706411/badge)](https://coveralls.io/builds/2706411)

Coverage increased (+0.21%) to 93.77% when pulling **5361a15fff6b99710c1858ee28e2e75c4cfa65e8 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-06-02 14:02:06","[![Coverage Status](https://coveralls.io/builds/2708540/badge)](https://coveralls.io/builds/2708540)

Coverage increased (+0.29%) to 93.84% when pulling **11a5d760ee23f3b5dc1ac75431d35352a777bac7 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-06-02 14:02:06","[![Coverage Status](https://coveralls.io/builds/2708540/badge)](https://coveralls.io/builds/2708540)

Coverage increased (+0.29%) to 93.84% when pulling **11a5d760ee23f3b5dc1ac75431d35352a777bac7 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"issue_comment","63","aio-libs","aioredis","coveralls","2015-06-03 06:51:13","[![Coverage Status](https://coveralls.io/builds/2715702/badge)](https://coveralls.io/builds/2715702)

Coverage increased (+0.17%) to 93.72% when pulling **d0a9b009c19da4baac307549c0e4fe0a8e723bd2 on pubsub** into **835dc612cfd3fc8a7446a00e7fa2e2498dae8c12 on master**.
","",""
"pull_request_commit","63","aio-libs","aioredis","popravich","2015-05-14 07:54:58","added Channel object","422aeddf6f2cec5064212ce6989fc576bda3da68",""
