,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
250,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-20 21:25:56,Address examples comments,09963cc318978344bd57c425afb24f3be9d52955,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_adhd_spheres.py""]']",False,[],[],[],[],2015-05-20
2353,commit_messages,,nilearn,nilearn,Titan-C,2015-05-20 08:27:52,Update to sphinx-gallery release 0.0.9-dev1,6243b0c2f136c49f47e9660b390baf8d25c5b31c,,"api.github.com,git_clone","[u'[""doc/sphinxext/sphinxgallery/gen_rst.py"", ""doc/sphinxext/sphinxgallery/__init__.py"", ""doc/sphinxext/sphinxgallery/docs_resolv.py"", ""doc/sphinxext/sphinxgallery/gen_gallery.py"", ""doc/sphinxext/sphinxgallery/_static/gallery.css""]']",False,[],[],[],[],2015-05-20
2421,commit_messages,,nilearn,nilearn,Titan-C,2015-05-20 08:32:26,Include example backrefences in templates,64ae4ebd9be6c8020251d5faf9015865981c7443,,"api.github.com,git_clone","[u'[""doc/templates/function.rst"", ""doc/templates/class.rst""]']",False,[],[],[],[],2015-05-20
2467,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-21 08:18:20,Replace TR by scan number,66bbed165d8f8c633dc437b90045627c776ea5cf,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_adhd_spheres.py""]']",False,[],[],[],[],2015-05-21
2769,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-22 07:26:26,Fix comment,728d5e8742953018a781c3f7a4b52fc58de33876,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_adhd_spheres.py""]']",False,[],[],[],[],2015-05-22
2892,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-20 21:31:13,Address code comments,7813339ceccfaec042efdef65258c0ba79960cc0,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_spheres_masker.py""]']",False,[],[],[],[],2015-05-20
3153,commit_messages,,nilearn,nilearn,banilo,2015-05-22 19:31:03,simple exposure of new_img_like,8392c02c806a4e488e04a3d42d612d0060332ae8,,"api.github.com,git_clone","[u'[""nilearn/image/__init__.py""]']",False,[],[],[],[],2015-05-22
3811,commit_messages,,nilearn,nilearn,Titan-C,2015-05-20 11:28:38,Fixes to embed template autodocs to use backreferences,9f92a784eafb081cbe2385230c8289d3addae104,,"api.github.com,git_clone","[u'[""doc/conf.py"", ""doc/sphinxext/sphinxgallery/gen_rst.py""]']",False,[],[],[],[],2015-05-20
4921,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-24 06:57:10,Fix P3 compat.,cc1379f572923f9434de085fad13146a96dfc9c8,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2015-05-24
4952,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-05-25 19:34:23,"DOC: sync code and comments

Fixes #594",cd7d0162bf9104f35da40bd9965da04d9ee1a1d3,,"api.github.com,git_clone","[u'[""doc/connectivity/functional_connectomes.rst""]']",False,[],"[{u'raw': u'#594', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'594', u'']}]",[],[],2015-05-25
5286,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-21 11:52:36,Address comments,dabb597150caf462b00fecc8495d4940252565df,,"api.github.com,git_clone","[u'[""examples/connectivity/plot_adhd_spheres.py""]']",False,[],[],[],[],2015-05-21
