,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
13,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-03-06 15:18:08,Add a news for frontiers paper.,0084725019d4dd4c35cf05b3b0ae36560e1028e8,,"api.github.com,git_clone","[u'[""doc/themes/nilearn/layout.html""]']",False,[],[],[],[],2014-03-06
130,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-06 13:30:48,Fix seeding + back to simpler f_score function + cosmit.,0513c8454646221098896043be7b616ba299e9b2,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-03-06
321,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-04 14:09:59,Address bthirion's comments.,0d13176994350ad471a0a0505df03cb338d30a04,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-03-04
1833,commit_messages,,nilearn,nilearn,eickenberg,2014-03-05 14:49:55,Merge branch 'master' of github.com:nilearn/nilearn into cropping,4ce20110a07cd4908fe7982d49accda5cde29c3d,,"api.github.com,git_clone","[u'[""nilearn/signal.py""]']",False,[],[],[],[],2014-03-05
2687,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-06 13:32:23,DOC: abbreviations.,6fcc89dd99075f16dfcbe19ddef14eaa9c9784b4,,"api.github.com,git_clone","[u'[""_utils/fixes/sklearn_f_regression_nosparse.py"", ""_utils/fixes/sklearn_f_regression.py""]']",False,[],[],[],[],2014-03-06
2859,commit_messages,,nilearn,nilearn,ys218403@is220245.(none),2014-03-04 13:27:15,replace deprecated qr_economic of sklearn fixes with scipy.linalg.qr,76996ed4430c096d6a366ca0ade42d83f66f8d86,,"api.github.com,git_clone","[u'[""nilearn/signal.py""]']",False,[],[],[],[],2014-03-04
3098,commit_messages,,nilearn,nilearn,eickenberg,2014-03-05 16:59:19,Inlined threshold checking,816b9bcf25d4047fcdf1ef14fbdb3401ba1dd599,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2014-03-05
4378,commit_messages,,nilearn,nilearn,eickenberg,2014-03-05 15:04:11,refactored threshold passing evaluation to use less memory,b5b4a8a1488e8bd72a99b3969e85068da0fab975,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2014-03-05
5805,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-06 17:03:30,Simplify scikit-learn f_regression backport.,f17decab6f84d1dcc1647a4dd3d3f2b3dce3e02e,,"api.github.com,git_clone","[u'[""_utils/fixes/__init__.py"", ""_utils/fixes/sklearn_f_regression.py""]']",False,[],[],[],[],2014-03-06
6814,pull_request_commit,141.0,nilearn,nilearn,AlexandreAbraham,2014-03-04 13:31:07,Replace pylab by matplotlib,f706a7b56c391ac728a2dab7ccc3e614e099c955,,api.github.com,,False,[],[],[],[],2014-03-04
