,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
338,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-09-18 16:37:00,Make _filter_columns reobust to different encodings,0db4bd44c631b23ffc918f894d9188c52a314bc3,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_utils.py"", ""nilearn/datasets/utils.py""]']",False,[],[],[],[],2016-09-18
395,commit_messages,,nilearn,nilearn,juhuntenburg,2016-09-19 11:45:02,changing name of nki surface fetcher,10a42d024d6b7e0b89b86b11a31096124b7b8b50,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/datasets/__init__.py"", ""nilearn/datasets/func.py""]']",False,[],[],[],[],2016-09-19
498,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-10-04 08:30:52,"Fix comment PR #1299, removed calling double get_data for dtype",14b6774a6f0f5ede231080898ca75ee596b3e8e4,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_maps_masker.py""]']",False,[],"[{u'raw': u'#1299', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1299', u'']}]",[],[],2016-10-04
593,commit_messages,,nilearn,nilearn,juhuntenburg,2016-09-16 12:24:15,making basic plot_surf function to be called by different specific functions (for now only plot_surf_stat_map) with different defaults,18824ac3c251c304977c367e1b537f3721f0f33d,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2016-09-16
644,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-09-19 05:26:37,DOC: fix typo,1ae0afd4fec16af1e51d73f964b95f36d58dba69,,"api.github.com,git_clone","[u'[""doc/whats_new.rst""]']",False,[],[],[],[],2016-09-19
813,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-09-18 16:35:16,MAINT: dev version of sphinx_gallery,21f5bb801b0aaf4a67710cadd267d5f14877c88e,,"api.github.com,git_clone","[u'[""doc/sphinxext/sphinx_gallery/gen_rst.py"", ""doc/sphinxext/sphinx_gallery/__init__.py"", ""doc/sphinxext/sphinx_gallery/_static/gallery.css"", ""doc/sphinxext/sphinx_gallery/notebook.py"", ""doc/sphinxext/sphinx_gallery/docs_resolv.py"", ""doc/sphinxext/sphinx_gallery/gen_gallery.py""]']",False,[],[],[],[],2016-09-18
832,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-09-18 20:08:07,Bump up version,22ac1ae6e9925ddefdb849cd2e6981e4d1947aeb,,"api.github.com,git_clone","[u'[""nilearn/version.py""]']",False,[],[],[],[],2016-09-18
847,commit_messages,,nilearn,nilearn,aabadie,2016-10-04 10:35:02,"Merge pull request #1277 from salma1601/expose_connectome_normalizers

make connectivity normalization functions public",230279e885aae8f9ae28c99c291ed3b0b4e93588,,"api.github.com,git_clone","[u'[""nilearn/connectome/connectivity_matrices.py"", ""nilearn/connectome/tests/test_connectivity_matrices.py"", ""doc/modules/reference.rst"", ""nilearn/connectome/__init__.py""]']",False,[],"[{u'raw': u'#1277', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1277', u'']}]",[],[],2016-10-04
879,commit_messages,,nilearn,nilearn,salma1601,2016-10-01 06:43:49,remove tab for travis failure,24892d55e333b2fc87dc1457cb15c4e26674afa1,,"api.github.com,git_clone","[u'[""nilearn/signal.py"", ""nilearn/image/image.py""]']",False,[],[],[],[],2016-10-01
982,commit_messages,,nilearn,nilearn,jehane,2016-10-02 10:24:32,"Update README.rst

Remove accentued character causing a rpmbuild failure for python3",2850b3601cc23f4b22d197a15a46e8c0f3c18ab1,,"api.github.com,git_clone","[u'[""README.rst""]']",False,[],[],[],[],2016-10-02
