,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
311,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-27 15:10:29,improving docstring,0c7d4e88f65da2a22bb38ecffd24d0b1a162d2fd,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2017-01-27
423,commit_messages,,nilearn,nilearn,jeromedockes,2017-01-26 16:48:28,clean up plot_neurovault_meta_analysis.py example (conversions t to z),11c35c03d734394857b5acd0c5db40b1234346d3,,"api.github.com,git_clone","[u'[""examples/05_advanced/plot_neurovault_meta_analysis.py""]']",False,[],[],[],[],2017-01-26
762,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-26 17:38:32,minor,1faf2c9e499514073279d5cd11e3d8f719bb9e92,,"api.github.com,git_clone","[u'[""nilearn/input_data/masker_validation.py""]']",False,[],[],[],[],2017-01-26
828,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-27 14:35:05,DOC: really try to fix docstring rst,2289746c7859f05c03757246d5c29f0024e1ff13,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-01-27
865,commit_messages,,nilearn,nilearn,bthirion,2017-01-27 20:45:26,"Merge pull request #1369 from ahoyosid/check_memory_doc

[DOC] improving docstring of _check_memory function",23bd270898d21a607f00ab5de1322c14691fcacc,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],"[{u'raw': u'#1369', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1369', u'']}]",[],[],2017-01-27
886,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-25 14:51:50,"DOC: make 64 bit more visible

Fixes #1364",24c342b442c00dbbe15436b59f11e8f7349cb60c,,"api.github.com,git_clone","[u'[""doc/install_doc_component.html""]']",False,[],"[{u'raw': u'#1364', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1364', u'']}]",[],[],2017-01-25
962,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-27 13:17:01,increasing coverage,275d58448c024eda5d4c430262434158d26f94f2,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_space_net.py""]']",False,[],[],[],[],2017-01-27
1022,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-26 17:38:32,minor,29b87de72f4659bdb903838cc08406f49a77a8cd,,"api.github.com,git_clone","[u'[""nilearn/input_data/masker_validation.py""]']",False,[],[],[],[],2017-01-26
1126,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-27 09:44:36,minor,2e9bc7d300c855a8abe203a2b8abf0897e95fd8f,,"api.github.com,git_clone","[u'[""nilearn/decoding/space_net.py""]']",False,[],[],[],[],2017-01-27
1155,commit_messages,,nilearn,nilearn,jeromedockes,2017-01-26 16:47:11,Merge branch 'master' into neurovault_fetcher,2f9cb93ac6d8b98efb91306b191c3235197f18ce,,"api.github.com,git_clone","[u'[""examples/05_advanced/plot_localizer_mass_univariate_methods.py"", ""doc/modules/reference.rst"", ""nilearn/datasets/tests/test_atlas.py"", ""examples/02_decoding/plot_haxby_space_net.py"", ""MANIFEST.in"", ""nilearn/_utils/fixes/sklearn_f_regression_nosparse.py"", ""doc/decoding/index.rst"", ""nilearn/version.py"", ""doc/sphinxext/sphinx_gallery/__init__.py"", ""nilearn/_utils/testing.py"", ""doc/decoding/decoding_intro.rst"", ""examples/02_decoding/plot_simulated_data.py"", ""examples/05_advanced/plot_localizer_simple_analysis.py"", ""nilearn/image/image.py"", ""doc/install_doc_component.html"", ""doc/sphinxext/sphinx_gallery/notebook.py"", ""examples/02_decoding/plot_haxby_full_analysis.py"", ""nilearn/plotting/displays.py"", ""setup.py"", ""nilearn/decoding/space_net.py"", ""nilearn/datasets/description/allen_rsn_2011.rst"", ""examples/plot_decoding_tutorial.py"", ""nilearn/datasetsc"", ""nilearn/_utils/fixes/__init__.py"", ""doc/sphinxext/sphinx_gallery/py_source_parser.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/datasets/__init__.py"", ""nilearn/datasets/atlas.py"", ""examples/01_plotting/plot_prob_atlas.py"", ""nilearn/decomposition/dict_learning.py"", ""doc/sphinxext/sphinx_gallery/backreferences.py"", ""doc/sphinxext/sphinx_gallery/gen_gallery.py"", ""doc/decoding/estimator_choice.rst"", ""doc/introduction.rst"", ""examples/02_decoding/plot_haxby_anova_svm.py"", ""doc/sphinxext/sphinx_gallery/gen_rst.py"", ""doc/sphinxext/sphinx_gallery/downloads.py"", ""doc/decoding/decoding_simulated.rst"", ""doc/decoding/decoding_tutorial.rst"", ""doc/conf.py"", ""examples/05_advanced/plot_haxby_mass_univariate.py"", ""doc/whats_new.rst"", ""doc/sphinxext/sphinx_gallery/_static/gallery.css"", ""README.rst"", ""doc/decoding/searchlight.rst"", ""doc/sphinxext/sphinx_gallery/docs_resolv.py"", "".travis.yml"", ""nilearn/plotting/cm.py"", ""circle.yml"", ""doc/sphinxext/sphinx_gallery/_static/broken_stamp.svg""]']",False,[],[],[],[],2017-01-26
1211,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-26 16:40:57,"Merge pull request #1366 from ahoyosid/check_memory

Check memory",31e4b55c0e196b8de83c3e96087f943c45f3ec20,,"api.github.com,git_clone","[u'[""nilearn/tests/test_cache_mixin.py"", ""nilearn/_utils/cache_mixin.py"", ""nilearn/input_data/masker_validation.py""]']",False,[],"[{u'raw': u'#1366', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1366', u'']}]",[],[],2017-01-26
1466,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-25 14:51:49,adding _check_memory function,3da1510c6c5de5a831cd37364d36d011035b5352,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2017-01-25
1515,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-25 14:44:27,minor,3ff4cb3a99783af6559a0bf1ca874d73bd4a98f4,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_space_net.py"", ""nilearn/input_data/masker_validation.py"", ""nilearn/decoding/space_net.py"", ""nilearn/_utils/tests/test_validation.py""]']",False,[],[],[],[],2017-01-25
1601,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-20 20:38:06,"DOC: move decoding on simulation to an example

With the notebook-style examples, it is now possible to put enough text
in an example that we do not need this in a full documentation's section.",4344b45bce098e786da376dec458b369fc9fa172,,"api.github.com,git_clone","[u'[""doc/decoding/index.rst"", ""examples/02_decoding/plot_simulated_data.py"", ""doc/decoding/decoding_intro.rst"", ""doc/decoding/estimator_choice.rst"", ""doc/decoding/decoding_simulated.rst""]']",False,[],[],[],[],2017-01-20
1733,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-20 18:26:12,"DOC: better example to teach

- Use ""masker"" as it is the name that we use in other example (makes
  it easier to copy-paste code to an ipython notebook in which another
  example has been run)

- Do visualization after cross-validation",48e069943706cd971aa1c3bc561f8288f69d3d53,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py""]']",False,[],[],[],[],2017-01-20
1864,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-19 10:44:18,"Merge pull request #1304 from erramuzpe/display_small_correction

Line correction; if vmax was None, no point on assigning",4e64e83c7fdcb633d1628cd3eb748a020ad375f6,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1304', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1304', u'']}]",[],[],2017-01-19
2023,commit_messages,,nilearn,nilearn,darya-chyzhyk,2017-01-27 16:11:06,"In _uncompress_file in case of delete = True, for the .gz extention the gz. and uncompressed file are deleted, add the delete of the compressed file in each option of the extension",54d8ff4adfec844e60b309e286e4782012a7bdf7,,"api.github.com,git_clone","[u'[""nilearn/datasets/utils.py""]']",False,[],[],[],[],2017-01-27
2075,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-25 14:44:27,minor,57431170c839f20919385645be855fd3fe25a33b,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_space_net.py"", ""nilearn/input_data/masker_validation.py"", ""nilearn/decoding/space_net.py"", ""nilearn/_utils/tests/test_validation.py""]']",False,[],[],[],[],2017-01-25
2098,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-26 15:32:16,adding doc,580af72cd98d64105d03809aaba21e64bd1b00a0,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2017-01-26
2190,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-26 17:38:32,minor,5b519ad1331e04667130f2dd1913ab219bdb65a6,,"api.github.com,git_clone","[u'[""nilearn/input_data/masker_validation.py""]']",False,[],[],[],[],2017-01-26
2198,commit_messages,,nilearn,nilearn,alexsavio,2017-01-21 21:27:56,fix atlas allen_2011 dataset key names,5b968b86d24fd1c5d1267caebf3f78dfdbff3013,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py"", ""nilearn/datasets/tests/test_atlas.py""]']",False,[],[],[],[],2017-01-21
2258,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-25 14:44:27,minor,5dd28ef8efb10246ac58d10c60853c9931685e50,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_space_net.py"", ""nilearn/input_data/masker_validation.py"", ""nilearn/decoding/space_net.py"", ""nilearn/_utils/tests/test_validation.py""]']",False,[],[],[],[],2017-01-25
2344,commit_messages,,nilearn,nilearn,ahoyosid,2017-01-26 16:39:44,"adding None, docstring",61b0221adf07ea8e96a78c271eb92466f23728b8,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2017-01-26
2419,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-20 12:50:14,"fixing error message, wouldnt raise error when file of wrong format is given as string",64a6d240260935e7b603600e2532f1c7cceca96a,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-20
2423,commit_messages,,nilearn,nilearn,AlexandreAbraham,2017-01-20 09:00:29,"Merge pull request #1358 from GaelVaroquaux/remove_py26

Remove py26 and sklearn 0.14",64c2155da998161264e93b2208f10430755b77ac,,"api.github.com,git_clone","[u'[""examples/05_advanced/plot_localizer_mass_univariate_methods.py"", ""nilearn/_utils/testing.py"", ""nilearn/_utils/fixes/sklearn_f_regression_nosparse.py"", ""nilearn/_utils/fixes/__init__.py"", ""examples/05_advanced/plot_localizer_simple_analysis.py"", ""examples/05_advanced/plot_haxby_mass_univariate.py"", ""doc/whats_new.rst"", ""README.rst"", "".travis.yml"", ""nilearn/version.py"", ""nilearn/decoding/space_net.py"", ""setup.py""]']",False,[],"[{u'raw': u'#1358', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1358', u'']}]",[],[],2017-01-20
