,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
176,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-12 14:28:19,"FIX: failure with CircleCI with sphinx version 1.6.2.

- attribute _extensions changed from > 1.6 to extensions",07455aadd202ac32cd4d72937682d2a72c0b7e1b,,"api.github.com,git_clone","[u'[""doc/connectivity/region_extraction.rst"", ""examples/03_connectivity/plot_extract_regions_dictlearning_maps.py"", ""doc/sphinxext/sphinx_gallery/gen_gallery.py""]']",False,[],[],[],[],2017-06-12
377,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-12 11:59:17,"FIX: Travis failures with recent NumPy release 1.13.0

- Fixes are related to numpy boolean type operations. Where recommended
 solutions are to use numpy functions on arrays.",0f9bfde815a3da02fafbce48aed19bda302e5223,,"api.github.com,git_clone","[u'[""nilearn/masking.py"", ""nilearn/tests/test_masking.py"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2017-06-12
1585,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-15 16:51:00,"Merge pull request #1434 from salma1601/extractor_fwhm

[MRG] Fix #1424: control smoothing in region extraction",42a9f2a7cff0665c15383b869f7060ba3900e576,,"api.github.com,git_clone","[u'[""nilearn/regions/region_extractor.py"", ""nilearn/regions/tests/test_region_extractor.py""]']",False,[],"[{u'raw': u'#1424', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1424', u'']}, {u'raw': u'#1434', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1434', u'']}]",[],[],2017-06-15
2128,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-15 16:55:28,"Merge pull request #1409 from SRSteinkamp/master

[MRG] Added largest_connected_component_img",58f9dc4862d3f384ef69761471250a90c5e235b2,,"api.github.com,git_clone","[u'[""doc/modules/reference.rst"", ""nilearn/tests/test_ndimage.py"", ""nilearn/image/image.py"", ""nilearn/_utils/ndimage.py"", ""doc/whats_new.rst"", ""nilearn/image/__init__.py"", ""nilearn/image/tests/test_image.py""]']",False,[],"[{u'raw': u'#1409', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1409', u'']}]",[],[],2017-06-15
2984,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-14 08:21:30,FIX: CircleCI documentation build failures with decoding_intro and manipulating_images,7c2701745f9c00e2f584387401bf8c3b07d7da73,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py"", ""doc/decoding/decoding_intro.rst"", ""doc/manipulating_images/manipulating_images.rst""]']",False,[],[],[],[],2017-06-14
4219,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-15 16:48:31,"Merge pull request #1463 from KamalakerDadi/fix_travis_with_latest_numpy

FIX: Travis failures with recent NumPy release 1.13.0",af93ee2c719c00afc93d1595d3040c51f143f1e2,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py"", ""doc/connectivity/region_extraction.rst"", ""examples/03_connectivity/plot_extract_regions_dictlearning_maps.py"", ""doc/manipulating_images/manipulating_images.rst"", ""nilearn/masking.py"", ""nilearn/image/tests/test_image.py"", ""doc/decoding/decoding_intro.rst"", ""nilearn/tests/test_masking.py"", ""doc/sphinxext/sphinx_gallery/gen_gallery.py""]']",False,[],"[{u'raw': u'#1463', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1463', u'']}]",[],[],2017-06-15
5284,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-15 16:56:28,STYLE,daa1783c336df2720d7c92660e9855ff3c90666a,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2017-06-15
5800,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-15 16:49:50,"Merge pull request #1456 from TheChymera/thresh

setting the default threshold value in the correct position",f1069cbfe20b37776c468c039ae7212a4ad8e4b2,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/img_plotting.py""]']",False,[],"[{u'raw': u'#1456', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1456', u'']}]",[],[],2017-06-15
11537,pull_request_commit,1463.0,nilearn,nilearn,KamalakerDadi,2017-06-12 11:59:17,"FIX: Travis failures with recent NumPy release 1.13.0

- Fixes are related to numpy boolean type operations. Where recommended
 solutions are to use numpy functions on arrays.",0f9bfde815a3da02fafbce48aed19bda302e5223,,api.github.com,,False,[],[],[],[],2017-06-12
11538,pull_request_commit,1463.0,nilearn,nilearn,KamalakerDadi,2017-06-12 14:28:19,"FIX: failure with CircleCI with sphinx version 1.6.2.

- attribute _extensions changed from > 1.6 to extensions",07455aadd202ac32cd4d72937682d2a72c0b7e1b,,api.github.com,,False,[],[],[],[],2017-06-12
11539,pull_request_commit,1463.0,nilearn,nilearn,KamalakerDadi,2017-06-14 08:21:30,FIX: CircleCI documentation build failures with decoding_intro and manipulating_images,7c2701745f9c00e2f584387401bf8c3b07d7da73,,api.github.com,,False,[],[],[],[],2017-06-14
11540,pull_request_commit,1465.0,nilearn,nilearn,TheChymera,2017-06-13 13:46:27,Saving and plotting z instead of r,86d8e73edc6540d8be08a082cedf1ca1509e83cb,,api.github.com,,False,[],[],[],[],2017-06-13
