,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
1812,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 12:54:29,"Permuted OLS: Correct the permutation scheme in haxby example.

The mean image per session and per condition is now considered.
Indeed, if no distinction is made, the observations are not exchangeable
across sessions and the permutation scheme is therefore wrong.",4c6b275fc12073273b9d9195b99878ea6206f2f4,,"api.github.com,git_clone","[u'[""plot_haxby_mass_univariate.py""]']",False,[],[],[],[],2014-04-28
2590,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 12:17:36,"Merge pull request #173 from VirgileFritsch/permuted_ols_tstat

NF: One/two-sided tests in permuted OLS (replace F-test with t-test)",6bf767319ae60ca83714532aa28eccf42406bca3,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],"[{u'raw': u'#173', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'173', u'']}]",[],[],2014-04-28
4545,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 15:19:56,Localizer: multiple contrasts fetching. Fix issue #190.,bcbae63424092762681f7e0db92ab47856e0692b,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],"[{u'raw': u'#190', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'190', u'']}]",[],[],2014-04-28
4865,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-28 16:18:41,"Merge pull request #191 from VirgileFritsch/localizer_multiple_contrasts

Localizer: multiple contrasts fetching. Fix issue #190.",c96d9b6b86a889fec243b44146e2b734252933fa,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],"[{u'raw': u'#190', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'190', u'']}, {u'raw': u'#191', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'191', u'']}]",[],[],2014-04-28
5015,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 11:58:19,Permuted OLS: DOC: improve warning message.,d02ce1783248340737db82dc753bec149f83a3cc,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-04-28
5103,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 08:55:15,DOC: Improve Oasis VBM example docstring.,d3b16bf2bb4ca1baa21c8bf24dfb4073e84215aa,,"api.github.com,git_clone","[u'[""plot_oasis_vbm.py""]']",False,[],[],[],[],2014-04-28
5623,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-28 14:54:22,"Localizer: Downloads external variates (age, handedness).",e98fcb5f85ae5e4689784e7bffdfcbbcb2d24167,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2014-04-28
6998,pull_request_commit,173.0,nilearn,nilearn,VirgileFritsch,2014-04-28 11:58:19,Permuted OLS: DOC: improve warning message.,d02ce1783248340737db82dc753bec149f83a3cc,,api.github.com,,False,[],[],[],[],2014-04-28
7095,pull_request_commit,189.0,nilearn,nilearn,VirgileFritsch,2014-04-28 12:54:29,"Permuted OLS: Correct the permutation scheme in haxby example.

The mean image per session and per condition is now considered.
Indeed, if no distinction is made, the observations are not exchangeable
across sessions and the permutation scheme is therefore wrong.",4c6b275fc12073273b9d9195b99878ea6206f2f4,,api.github.com,,False,[],[],[],[],2014-04-28
7097,pull_request_commit,191.0,nilearn,nilearn,VirgileFritsch,2014-04-28 15:19:56,Localizer: multiple contrasts fetching. Fix issue #190.,bcbae63424092762681f7e0db92ab47856e0692b,,api.github.com,,False,[],"[{u'raw': u'#190', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'190', u'']}]",[],[],2014-04-28
7098,pull_request_commit,192.0,nilearn,nilearn,VirgileFritsch,2014-04-28 14:54:22,"Localizer: Downloads external variates (age, handedness).",e98fcb5f85ae5e4689784e7bffdfcbbcb2d24167,,api.github.com,,False,[],[],[],[],2014-04-28
