,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
187,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-28 12:49:56,remove tuple unpacking for python2,07713747fae213db6f13c6cdcfb922e094b34775,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-28
189,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-28 11:33:49,add 4d,07881d05571aa865b3a90305a9d4524a77dd4c04,,"api.github.com,git_clone","[u'[""examples/01_plotting/show_ball_sampling.py"", ""examples/01_plotting/brainpedia_surface.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-28
369,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-28 12:21:37,import joblib from sklearn.externals,0f29725e8372e434a17f71c986be5b5e849c1683,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-28
1376,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-29 08:33:28,reorder imports in test_surf_plotting,398965de8b620fd92215ee7fdb3d8d78d2782f06,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_surf_plotting.py""]']",False,[],[],[],[],2017-09-29
1655,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-29 09:06:39,titles on vol to surf examples,4589a95dc30d5e35ec672c4824939d64bacba235,,"api.github.com,git_clone","[u'[""examples/01_plotting/show_ball_sampling.py"", ""examples/01_plotting/brainpedia_surface.py""]']",False,[],[],[],[],2017-09-29
2734,commit_messages,,nilearn,nilearn,mrahim,2017-09-28 19:28:07,"Merge pull request #1517 from TheChymera/master

Typo",717072147c1534071b6a1e2575497b542755814f,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],"[{u'raw': u'#1517', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1517', u'']}]",[],[],2017-09-28
3047,commit_messages,,nilearn,nilearn,TheChymera,2017-09-28 15:23:04,Typo,7f4e4471d5b6995422d051e80e6cf176e8e1c795,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2017-09-28
4473,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-28 07:49:14,add simple sampling of volume on mesh,b966ac9d230841f343979d64346582e0d0b5f37d,,"api.github.com,git_clone","[u'[""examples/01_plotting/show_ball_sampling.py"", ""examples/01_plotting/brainpedia_surface.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-28
4634,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-29 08:28:38,mention niimg-like compatibility inv niimg_to_surf docstring,c0c39d3cade000f98f53a2da0fbb3875c9eb4aa2,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-29
5440,commit_messages,,nilearn,nilearn,jeromedockes,2017-09-28 14:10:45,add tests for cortex projections,e15d04b3b7b027bc5e9623fbc848105d823a241f,,"api.github.com,git_clone","[u'[""examples/01_plotting/brainpedia_surface.py"", ""nilearn/plotting/tests/test_surf_plotting.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-09-28
11235,pull_request_commit,1370.0,nilearn,nilearn,KamalakerDadi,2017-09-30 09:57:41,Added explanation for KMeans - standardization & smoothing,8d2fd39b778960f2128c1f94f4c2882984da1732,,api.github.com,,False,[],[],[],[],2017-09-30
11374,pull_request_commit,1398.0,nilearn,nilearn,TheChymera,2017-09-28 15:23:04,Typo,7f4e4471d5b6995422d051e80e6cf176e8e1c795,,api.github.com,,False,[],[],[],[],2017-09-28
11603,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-28 07:49:14,add simple sampling of volume on mesh,b966ac9d230841f343979d64346582e0d0b5f37d,,api.github.com,,False,[],[],[],[],2017-09-28
11604,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-28 11:33:49,add 4d,07881d05571aa865b3a90305a9d4524a77dd4c04,,api.github.com,,False,[],[],[],[],2017-09-28
11605,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-28 12:21:37,import joblib from sklearn.externals,0f29725e8372e434a17f71c986be5b5e849c1683,,api.github.com,,False,[],[],[],[],2017-09-28
11606,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-28 12:49:56,remove tuple unpacking for python2,07713747fae213db6f13c6cdcfb922e094b34775,,api.github.com,,False,[],[],[],[],2017-09-28
11607,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-28 14:10:45,add tests for cortex projections,e15d04b3b7b027bc5e9623fbc848105d823a241f,,api.github.com,,False,[],[],[],[],2017-09-28
11608,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-29 08:28:38,mention niimg-like compatibility inv niimg_to_surf docstring,c0c39d3cade000f98f53a2da0fbb3875c9eb4aa2,,api.github.com,,False,[],[],[],[],2017-09-29
11609,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-29 08:33:28,reorder imports in test_surf_plotting,398965de8b620fd92215ee7fdb3d8d78d2782f06,,api.github.com,,False,[],[],[],[],2017-09-29
11610,pull_request_commit,1516.0,nilearn,nilearn,jeromedockes,2017-09-29 09:06:39,titles on vol to surf examples,4589a95dc30d5e35ec672c4824939d64bacba235,,api.github.com,,False,[],[],[],[],2017-09-29
11707,pull_request_commit,1517.0,nilearn,nilearn,TheChymera,2017-09-28 15:23:04,Typo,7f4e4471d5b6995422d051e80e6cf176e8e1c795,,api.github.com,,False,[],[],[],[],2017-09-28
11708,pull_request_commit,1518.0,nilearn,nilearn,GaelVaroquaux,2017-09-29 10:06:11,"MAINT: pin the version of psutils

Latest version of psutils does not build on CI. Try to find one that
builds on CI.",eb36b35fd481bf71325b8fa82894780234cade2f,,api.github.com,,False,[],[],[],[],2017-09-29
11709,pull_request_commit,1518.0,nilearn,nilearn,GaelVaroquaux,2017-09-29 10:11:22,Try another version for psutils,472163dd3669d1ccf8c70632fb685338687bd261,,api.github.com,,False,[],[],[],[],2017-09-29
